bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,zipcode,lat,long,sqft_lot15,log_price,house_age,was_renovated,distance
3,3,2470,11900,2,0,0,3,9,180,98074,47.641,-122.057,11900,13.39999511,39,0,0.183440662
4,2.25,2260,11900,2,0,0,3,9,0,98074,47.6415,-122.057,11900,13.31298374,39,0,0.183503163
3,2.25,2520,12000,1,0,0,3,10,0,98074,47.6381,-122.062,12000,13.3021818,37,0,0.178134757
4,2.25,2360,15860,1,0,0,3,9,0,98074,47.6307,-122.051,11798,13.32937755,38,0,0.188440087
5,2.25,2480,12070,2,0,0,3,9,0,98074,47.631,-122.052,12000,13.32937755,37,0,0.18746232
5,2.25,2890,12478,2,0,0,3,9,0,98074,47.6295,-122.052,11880,13.30134603,38,0,0.187366804
5,2.25,2520,11700,2,0,0,3,9,0,98074,47.6322,-122.053,12000,13.32121424,38,0,0.186550095
4,2.75,3580,12000,1,0,0,3,10,1740,98074,47.6319,-122.05,12428,13.68756354,36,0,0.189520167
4,2.25,3180,13653,2,0,0,3,9,0,98074,47.6316,-122.05,12350,13.39999511,37,0,0.1894989
3,2.5,2970,11985,1,0,0,3,9,1200,98074,47.6359,-122.052,12049,13.5211395,20,0,0.187857488
3,2.5,3720,11610,2,0,0,3,11,0,98074,47.636,-122.049,11877,13.8924716,33,0,0.190853763
4,2.25,3140,12150,2,0,0,3,9,0,98074,47.6361,-122.047,12054,13.52782849,36,0,0.192854444
4,1.75,2780,9900,2,0,0,4,10,0,98074,47.6348,-122.06,12000,13.39999511,37,0,0.179789981
4,2.25,2450,11960,1,0,0,3,10,0,98074,47.6351,-122.06,11960,13.47583319,36,0,0.179817735
3,2.5,2820,14250,2,0,0,3,11,0,98074,47.6396,-122.054,12600,13.48700649,24,0,0.186252832
4,2.25,2520,10370,2,0,0,3,9,0,98074,47.6377,-122.049,12682,13.39620004,35,0,0.191018781
3,2.5,2670,10082,1,0,0,3,10,0,98074,47.6359,-122.045,10854,13.37234358,28,0,0.194827856
4,2.5,2500,12090,1,0,0,3,9,0,98074,47.6346,-122.045,12760,13.24458101,32,0,0.19471483
4,2.25,3180,9600,2,0,0,3,10,0,98074,47.6313,-122.045,10739,13.49392693,31,0,0.194466655
3,2.5,2400,12546,1,0,0,3,9,0,98074,47.6317,-122.041,12150,13.19002203,32,0,0.19848448
3,3,3450,16200,2,0,0,3,10,0,98074,47.6319,-122.041,12150,13.44154412,32,0,0.198498067
5,2.5,4870,11800,2,0,0,3,10,1400,98074,47.633,-122.041,11398,13.4904727,32,0,0.198576377
4,2.5,2810,11120,2,0,0,3,9,0,98074,47.6337,-122.044,12672,13.42246797,33,0,0.195638516
3,3.25,4330,14600,2,0,0,3,10,700,98074,47.6341,-122.044,12672,13.49088784,30,0,0.195670377
4,2.5,3300,10514,2,0,0,3,10,0,98074,47.6323,-122.036,11462,13.573439,31,0,0.203513726
4,2.5,2670,11877,2,0,0,3,9,0,98074,47.6327,-122.036,11333,13.41495836,19,0,0.203541603
3,2.5,2880,10126,2,0,0,4,10,0,98074,47.6319,-122.037,10514,13.48700649,30,0,0.202488874
4,3,3040,11651,2,0,0,3,10,0,98074,47.6348,-122.038,11815,13.4458951,28,0,0.201707403
4,2.25,3190,11597,2,0,0,3,10,890,98074,47.6323,-122.039,10679,13.52782849,31,0,0.200520923
4,2.5,3160,11380,2,0,0,3,9,0,98074,47.6318,-122.039,10385,13.3770056,32,0,0.200486674
3,1.5,1560,20251,1,0,0,5,7,360,98074,47.619,-122.054,19119,13.26559755,26,0,0.185033975
3,2.25,1710,21485,2,0,0,3,7,0,98074,47.6198,-122.053,21485,13.08569939,26,0,0.18603863
3,2.25,1450,19206,2,0,0,3,7,0,98074,47.62,-122.052,21485,12.92391244,26,0,0.187040292
3,2,1910,5040,1.5,0,0,3,8,0,98074,47.6312,-122.061,4275,12.97154049,44,0,0.178498309
3,2.25,2330,3600,1.5,0,0,3,8,0,98074,47.631,-122.061,4275,13.10216067,44,0,0.178483984
4,1.75,2570,12039,1,0,0,3,8,660,98074,47.626,-122.048,12384,13.11231304,37,0,0.191187191
5,2.5,3470,12003,2,0,0,3,8,0,98074,47.624,-122.048,12283,13.30301688,37,0,0.191117256
4,2.5,3220,14463,2,0,0,3,8,0,98074,47.6261,-122.047,12109,13.3534751,37,0,0.192190411
3,2,1800,12440,1,0,0,3,8,580,98074,47.6254,-122.05,12352,12.94443217,37,0,0.189165404
4,1.75,2380,15324,1,0,0,3,8,770,98074,47.6262,-122.049,12608,12.94800999,37,0,0.190196189
4,2.25,2770,13129,2,0,0,4,8,0,98074,47.6268,-122.05,13129,13.38845453,36,0,0.189223005
4,2.25,2080,12007,1,0,0,4,8,860,98074,47.6259,-122.051,12459,12.99906516,36,0,0.188185597
3,2.25,1890,12236,1,0,0,3,8,0,98074,47.6232,-122.047,12323,13.06685067,37,0,0.192094811
3,2.25,1760,11946,2,0,0,3,8,0,98074,47.624,-122.05,12068,13.12236338,37,0,0.18911815
3,1.5,1800,8303,1,0,0,3,7,600,98133,47.7693,-122.357,8171,13.00019574,58,0,0.19160502
4,2.75,1700,7495,1,0,0,4,7,500,98133,47.7589,-122.354,7495,13.04115332,51,0,0.181607737
3,2.25,2950,8036,1.5,0,0,3,8,1000,98125,47.7239,-122.313,7200,12.86488715,52,0,0.128915339
3,2.5,4560,17622,2,0,0,4,9,760,98074,47.621,-122.03,15000,13.45166712,29,0,0.209049942
5,2.75,2890,22547,1,0,0,4,10,740,98040,47.5476,-122.219,17809,13.91082074,52,0,0.073498614
4,2.5,3470,20445,2,0,0,4,10,0,98040,47.547,-122.219,21950,13.80949249,52,0,0.074076078
3,1.75,1690,53578,1,0,0,3,8,0,98053,47.6546,-122.049,52707,13.14196991,31,0,0.193465676
4,2.25,2570,36465,2,0,0,4,8,0,98053,47.6555,-122.042,41454,13.27078338,35,0,0.200510716
3,1.75,2040,81021,1,0,0,3,8,0,98053,47.6536,-122.045,39280,13.27078338,35,0,0.197214759
4,2.5,3350,35298,2,0,0,4,9,0,98053,47.6506,-122.036,35604,13.48770069,30,0,0.205583427
3,1.5,1820,10608,1,0,0,4,7,0,98003,47.3366,-122.306,8976,12.48370438,53,0,0.289565984
2,1,1060,5754,1,0,0,4,6,0,98117,47.6931,-122.372,7200,12.88752673,98,0,0.152554789
3,2.25,1360,1041,2,0,0,3,8,266,98117,47.6925,-122.375,1382,12.89909482,9,0,0.154888303
3,1.75,1770,2800,1.5,0,0,3,7,0,98103,47.6631,-122.357,3254,13.47653519,101,0,0.126182004
3,1,1460,6198,1.5,0,0,4,7,0,98107,47.6626,-122.361,5160,13.56061831,99,0,0.12975786
3,2.5,1920,1896,3,0,3,3,8,0,98103,47.6616,-122.356,2994,13.56833043,15,0,0.124719129
3,2.5,2020,1159,3,0,3,3,8,0,98103,47.6617,-122.356,3600,13.48700649,15,0,0.12475387
3,1,1180,2250,1.5,0,0,3,7,0,98117,47.6779,-122.377,5100,13.10216067,113,0,0.150283863
4,2,1400,4690,1.5,0,0,4,7,0,98117,47.6826,-122.378,4690,13.39787165,70,0,0.153115495
4,1,1660,4690,1.5,0,0,3,7,400,98117,47.6829,-122.378,3876,13.23569206,70,0,0.153241689
4,2.5,1690,4080,1.5,0,0,4,7,550,98117,47.6825,-122.379,4590,13.29041696,103,0,0.153981955
3,1.75,1970,5100,1,0,0,3,7,840,98117,47.6831,-122.379,4080,13.27078338,107,1,0.154233016
3,2,1260,2550,2,0,0,3,7,0,98117,47.6821,-122.378,3825,12.61153775,28,0,0.152906248
2,1,900,5100,1,0,0,4,7,0,98117,47.6804,-122.378,5100,13.06685067,106,0,0.152204943
3,2.5,1190,1290,3,0,0,3,8,0,98107,47.6762,-122.378,1923,13.05835805,7,0,0.150540619
4,2,1900,5100,1,0,0,3,6,950,98117,47.6767,-122.38,5100,12.92391244,101,1,0.152579426
2,1,1890,5202,1.5,0,0,4,7,0,98117,47.6786,-122.379,5100,13.37778049,106,0,0.15239756
3,2,1690,5100,1.5,0,0,5,7,0,98117,47.6801,-122.38,5100,13.15192218,108,0,0.153912486
3,1.75,1890,3825,1,0,0,3,7,600,98117,47.6831,-122.381,3825,13.1710583,41,0,0.156050288
2,1,980,5100,1,0,0,4,6,0,98117,47.6824,-122.38,5100,12.88664104,108,0,0.154850089
1,1,720,5100,1,0,0,3,6,0,98117,47.6821,-122.38,5100,12.72188581,108,0,0.154726177
2,1,1250,3825,1,0,0,3,7,400,98117,47.6805,-122.38,4998,13.03789422,86,0,0.154073491
2,1.5,1840,3825,1,0,0,3,8,800,98117,47.6808,-122.38,5100,13.16158409,87,0,0.154194815
2,1,1490,3825,1,0,0,3,7,630,98117,47.6799,-122.381,3825,13.07107008,86,0,0.154749198
3,2,1340,2550,2,0,0,3,7,0,98117,47.6793,-122.38,5100,13.11231304,31,0,0.153593095
2,1,710,5100,1,0,0,5,7,0,98117,47.6765,-122.381,5100,12.90420737,110,0,0.153427841
4,1.5,1470,5100,1.5,0,0,3,7,0,98117,47.6769,-122.381,5100,13.21949009,69,0,0.153579978
3,2,1480,3876,1,0,0,5,7,620,98117,47.6808,-122.382,3774,13.40453027,87,0,0.156025351
2,1,1520,3360,1,0,0,4,7,690,98117,47.6815,-122.382,3774,13.19002203,88,0,0.156306999
5,1,1500,3978,2,0,0,3,7,0,98117,47.6811,-122.383,4080,13.21585372,86,0,0.157061852
1,1,700,2550,1,0,0,3,6,0,98117,47.6783,-122.383,4110,12.9360338,61,0,0.155963695
4,2.25,2000,3672,2,0,0,5,7,350,98117,47.6769,-122.383,5100,12.90420737,89,0,0.155430623
2,1,1190,5100,1.5,0,0,2,7,0,98117,47.6773,-122.382,5100,12.9408415,87,0,0.154656948
2,1,950,4080,1,0,0,4,7,0,98117,47.6765,-122.384,4080,13.21767356,91,0,0.156207894
3,1,860,1664,1.5,0,0,3,7,0,98117,47.6761,-122.384,4080,12.89896979,88,0,0.156059344
2,1,840,5100,1,0,0,4,7,0,98117,47.6779,-122.384,5100,13.06261337,66,0,0.156734749
3,1,1120,2300,1,0,0,4,7,300,98117,47.6797,-122.384,5100,13.22130333,103,0,0.157427838
2,1,1260,5100,1.5,0,0,4,7,140,98117,47.6805,-122.384,5100,13.17685156,90,0,0.157741494
3,1.75,1410,4080,1,0,0,4,7,410,98117,47.6808,-122.384,4080,13.30468493,65,0,0.157859999
3,2,2880,5100,1.5,0,0,4,7,800,98117,47.6805,-122.385,5100,13.39999511,89,0,0.158661002
3,2.5,2690,4047,3,0,0,3,10,0,98117,47.6797,-122.385,5000,13.79428692,1,0,0.158349168
3,2.5,2830,3750,3,0,0,3,10,0,98117,47.6798,-122.385,5100,13.7849998,1,0,0.15838796
3,2.5,2830,3750,3,0,0,3,10,0,98117,47.6799,-122.385,5000,13.77364635,1,0,0.158426805
4,3.25,2630,2550,2,0,0,3,10,600,98117,47.6775,-122.385,2600,13.65885675,9,0,0.157509393
3,1,1610,5100,1.5,0,0,5,7,600,98117,47.6765,-122.386,5100,13.19116156,114,0,0.15806573
2,1,1170,4080,1,0,0,4,7,0,98117,47.6784,-122.386,4586,13.27250604,106,0,0.15877495
3,1,1100,5100,2,0,0,4,7,0,98117,47.679,-122.386,5100,12.89921983,115,0,0.159002974
3,1,1560,3825,1.5,0,0,3,8,170,98117,47.6803,-122.387,5100,13.71015004,85,0,0.160425525
4,2.75,1660,5150,1.5,0,0,5,7,380,98117,47.6835,-122.362,4017,13.43717412,87,0,0.13917587
3,2.5,1300,5150,1.5,0,0,4,7,0,98117,47.6838,-122.362,4017,13.44444688,95,0,0.13931663
3,1,1580,3774,1.5,0,0,3,6,0,98117,47.6839,-122.361,3860,13.04979268,115,0,0.138482113
6,2.75,3500,5150,2,0,0,5,8,1070,98117,47.6842,-122.363,3860,13.67048479,106,0,0.14038734
4,2.5,2180,3375,1.5,0,0,4,7,760,98117,47.6846,-122.361,3375,13.3954393,89,0,0.138814997
4,1.5,1370,3708,1.5,0,0,3,7,0,98117,47.6849,-122.363,3708,13.20854107,89,0,0.140717209
4,1,1390,3708,1.5,0,0,4,7,0,98117,47.685,-122.363,3708,13.32121424,89,0,0.140764554
2,1,1250,3708,1.5,0,0,3,7,0,98117,47.685,-122.363,3708,13.16158409,89,0,0.140764554
5,1.5,1940,3430,1.5,0,0,4,6,720,98117,47.6853,-122.362,4120,13.24458101,89,0,0.140027946
3,3.5,1600,1431,2,0,0,3,8,360,98117,47.6865,-122.363,4120,13.03898177,9,0,0.141481314
3,1.75,1510,5200,1,0,0,4,7,650,98117,47.6864,-122.365,4160,13.34390565,93,0,0.1431894
4,2,1700,2350,1,0,0,3,6,850,98117,47.6865,-122.366,4160,13.20854107,89,1,0.144117195
2,1,1070,5150,1,0,0,4,6,200,98117,47.6853,-122.366,3860,13.0280527,107,0,0.143553349
2,1,840,3860,1,0,0,4,6,0,98117,47.6842,-122.365,3860,12.79801732,106,0,0.142156513
4,1,1450,8960,1,0,0,3,6,0,98146,47.4972,-122.348,7680,12.4049235,72,0,0.162920007
3,2.5,1690,7460,1,0,0,3,7,820,98146,47.4964,-122.353,7302,12.56024446,18,0,0.166889265
3,2,1580,5080,1,0,0,4,6,780,98146,47.4963,-122.35,7114,12.27373129,73,0,0.164929125
2,1,1240,12092,1,0,0,3,6,280,98146,47.4957,-122.352,7460,12.39047537,93,1,0.166722118
4,2.5,2090,7434,1,0,0,3,7,1000,98146,47.4962,-122.349,8404,12.69158046,22,0,0.16433227
3,1,840,4495,1,0,0,3,6,0,98146,47.496,-122.349,7434,12.43320822,94,0,0.164480945
4,2.5,2040,8265,2,0,0,3,7,0,98146,47.4973,-122.341,8265,12.77987307,19,0,0.15824719
2,1.5,1780,4750,1,0,0,4,7,700,98117,47.6859,-122.395,5962,13.22672339,68,0,0.16998061
3,2,1840,4750,1,0,0,5,7,830,98117,47.6862,-122.395,5510,13.50080118,64,0,0.170100112
3,1,1800,5750,1,0,0,3,7,760,98117,47.686,-122.395,5625,13.32121424,68,0,0.170020394
3,2,1300,8400,1,0,0,4,7,0,98198,47.368,-122.315,7500,12.43320822,48,0,0.261589512
3,2,1540,10410,1,0,0,4,7,0,98198,47.3662,-122.315,7725,12.52452638,48,0,0.263312457
3,1,1490,7435,1,0,0,3,7,370,98198,47.368,-122.314,7530,12.46071486,46,0,0.261300858
3,1,970,7700,1,0,0,4,7,0,98032,47.3793,-122.304,8250,12.23076526,56,0,0.247687996
3,1,1350,7560,1,0,0,4,7,400,98032,47.3784,-122.303,7560,12.3883942,56,0,0.248297095
4,1.5,1730,7464,2,0,0,4,7,0,98032,47.3782,-122.304,7860,12.40246146,56,0,0.24874965
4,2.75,2130,9339,1,0,0,3,7,800,98198,47.3788,-122.316,7628,12.6923494,24,0,0.251578664
4,2.75,2310,14745,1,0,0,3,7,900,98198,47.377,-122.31,9678,12.82125828,22,0,0.251534717
3,2,1440,9220,1,0,0,3,7,0,98198,47.3702,-122.317,7830,12.4292162,50,0,0.260077665
4,2,1470,7412,1,0,0,3,7,0,98198,47.3702,-122.318,7825,12.4292162,48,0,0.260379198
4,1.5,1490,7560,2,0,0,3,7,0,98198,47.3684,-122.318,7689,12.46458334,49,0,0.26209499
4,2,1690,7728,1.5,0,0,4,7,0,98198,47.3666,-122.318,8009,12.24047407,48,0,0.263811905
4,2,1630,7618,1.5,0,0,3,7,0,98198,47.3658,-122.317,8774,12.5776362,48,0,0.264278588
3,2.5,1580,12250,2,0,0,3,8,0,98198,47.3771,-122.315,9900,12.49500394,22,0,0.252895499
4,2.5,2290,8796,2,0,0,3,8,0,98198,47.3762,-122.318,8796,12.76540268,21,0,0.254668286
3,2,2080,12094,2,0,0,4,8,0,98052,47.7035,-122.164,12204,13.28779307,33,0,0.113517578
3,2,1560,32137,1,0,0,5,7,650,98092,47.3197,-122.117,29150,12.4292162,39,0,0.32258864
2,1.75,6840,10000,2.5,1,4,3,11,2490,98008,47.6042,-122.112,12300,15.00274404,14,0,0.127814584
4,2.5,2770,9798,2,0,0,4,9,0,98027,47.562,-122.081,11100,13.72119988,29,0,0.16776715
4,2.25,2120,9921,2,0,0,3,8,0,98027,47.5593,-122.082,7845,13.59236701,34,0,0.167756213
2,1.75,1680,8187,1,0,0,4,8,0,98027,47.5603,-122.081,7801,13.33747476,32,0,0.168345421
4,2.25,2280,7229,2,0,0,4,8,0,98027,47.5609,-122.081,7735,13.39036557,31,0,0.16813959
3,1.75,1850,7735,1,0,0,4,8,0,98027,47.5608,-122.082,7639,13.27936713,32,0,0.167234415
4,2.25,2110,10698,2,0,0,4,8,0,98027,47.5614,-122.082,8252,13.24458101,36,0,0.167029011
3,2.25,2010,7495,1,0,0,4,8,440,98027,47.5613,-122.083,8402,13.33747476,36,0,0.166123503
3,1.75,2330,14892,1,0,0,3,8,360,98074,47.6267,-122.046,14217,13.28533221,35,0,0.193214701
3,2.25,1580,12177,1,0,0,3,7,380,98074,47.6254,-122.045,11374,13.07107008,34,0,0.194161987
4,2.25,2250,3463,2,0,0,4,8,0,98052,47.6324,-122.106,2811,13.11634531,47,0,0.133776172
2,2,1350,2560,1,0,0,3,8,0,98052,47.6344,-122.107,2560,12.72188581,39,0,0.133008779
3,2.25,1790,2240,2,0,0,4,8,0,98052,47.6343,-122.106,2560,12.97641232,40,0,0.133989529
2,2,1350,2560,1,0,0,4,8,0,98052,47.6338,-122.106,2560,12.85317589,41,0,0.133930802
3,2.5,1970,2752,2,0,0,3,8,0,98052,47.6345,-122.108,2778,12.96102023,37,0,0.132028393
3,2.5,1690,2752,2,0,0,3,8,0,98052,47.6332,-122.108,2855,12.97386337,36,0,0.13187535
4,2.25,2820,9602,1,0,1,3,8,870,98008,47.5881,-122.113,9602,13.52782849,41,0,0.129604182
6,2.5,2890,8122,1,0,0,3,8,1260,98008,47.5886,-122.113,9915,13.1263554,38,0,0.129488525
4,2.25,2160,9593,1,0,0,3,8,0,98008,47.5883,-122.112,9628,13.27078338,46,0,0.130530698
4,2.25,2090,35040,1,0,0,3,8,600,98075,47.5739,-122.032,21132,13.32121424,35,0,0.21174351
4,2.5,2130,35752,1,0,0,3,8,640,98075,47.5748,-122.031,34000,13.27078338,35,0,0.21253527
6,3,3030,31920,1,0,0,4,8,1360,98075,47.575,-122.033,35100,13.34470661,35,0,0.210536799
3,1.75,2910,35200,1.5,0,0,3,8,0,98075,47.5747,-122.035,37500,13.21767356,36,0,0.208642499
4,1.75,2190,41000,2,0,0,3,8,0,98075,47.5755,-122.033,35370,13.30884294,35,0,0.210434498
5,3.5,4180,17841,2,0,2,3,10,1020,98075,47.5618,-122.037,12608,13.83531319,25,0,0.209788612
3,2.5,3140,10983,2,0,0,3,10,0,98075,47.5595,-122.04,10983,13.60478953,24,0,0.207541149
4,2.5,2990,12788,2,0,0,3,10,0,98075,47.5601,-122.037,12212,13.54107371,27,0,0.210252956
4,2.5,3130,10860,2,0,0,3,10,0,98075,47.56,-122.04,10860,13.5211395,25,0,0.207400006
4,2.5,2590,9341,2,0,0,3,8,0,98052,47.6496,-122.114,9510,13.5799148,30,0,0.12888706
3,2.25,2206,82031,1,0,2,3,6,1340,98074,47.6302,-122.069,53024,13.5670492,32,0,0.170447513
4,3.25,3850,19842,2,0,3,3,11,670,98074,47.6239,-122.065,19500,13.99783211,26,0,0.174122275
4,2.5,4570,16015,2,0,2,3,11,0,98074,47.6246,-122.067,17668,13.87377947,25,0,0.172147447
4,2.5,3160,35225,2,0,1,3,9,910,98006,47.5672,-122.111,17223,13.59859756,23,0,0.137859381
4,2.25,2480,9780,1,0,0,4,8,580,98052,47.6388,-122.099,9780,13.48143545,40,0,0.141522997
5,2.75,2510,9180,1,0,1,4,8,910,98052,47.6389,-122.098,9780,13.45238629,40,0,0.142526948
4,2.25,2500,10062,1,0,0,3,8,900,98052,47.639,-122.1,9750,13.32937755,40,0,0.140562893
3,2.5,2250,19270,2,0,0,3,8,0,98074,47.6569,-122.088,19541,13.58231667,16,0,0.155883332
4,1.75,2260,19500,1,0,2,3,8,810,98074,47.6555,-122.086,19500,13.19932442,44,0,0.157485455
5,2.5,2830,25958,1,0,1,5,8,1220,98075,47.5896,-122.083,21567,13.45883561,36,0,0.158653109
3,2.5,2000,22000,2,0,0,3,8,0,98075,47.59,-122.081,19800,13.29412942,36,0,0.160549454
3,2.5,2180,15693,1,0,0,4,8,330,98075,47.592,-122.082,24000,13.20854107,36,0,0.15922248
5,2.75,2910,36250,1,0,0,3,8,1320,98075,47.5916,-122.076,37376,13.279509,38,0,0.165207153
6,4,2700,7416,1,0,0,3,7,1350,98108,47.5525,-122.3,5324,12.86099861,46,0,0.089714779
3,2.5,3110,6765,2,0,1,4,9,560,98115,47.6886,-122.276,7626,14.3077648,69,0,0.079413078
4,3.25,3460,7749,2,0,1,3,10,440,98115,47.6849,-122.273,8680,14.37512635,65,1,0.074747714
3,2,2390,6888,2,0,1,5,8,0,98115,47.6839,-122.274,7920,13.91082074,76,0,0.07432353
3,2.25,2420,7200,1,0,0,3,8,1000,98115,47.6867,-122.275,7200,13.91082074,67,0,0.077265987
2,1.5,1460,5700,1.5,0,0,3,7,0,98115,47.6838,-122.312,3800,13.27078338,103,0,0.098042819
4,2.5,1750,9000,1,0,0,3,8,340,98052,47.6403,-122.105,9600,13.34550693,38,1,0.135823667
1,1,760,3000,1,0,0,3,7,0,98122,47.6059,-122.303,3000,12.9360338,115,0,0.065161096
3,2,1010,2820,1.5,0,0,3,7,0,98122,47.6066,-122.304,3000,13.01700286,110,0,0.066015231
3,1.5,850,2500,1,0,0,3,7,0,98106,47.5677,-122.36,5000,12.59473064,29,0,0.13112991
2,1,1080,5000,1,0,0,3,7,0,98106,47.5682,-122.359,5000,12.69158046,61,0,0.130014433
4,2.25,2760,5200,2,0,0,3,7,970,98144,47.589,-122.313,2059,13.30468493,105,1,0.07956495
4,2,1660,4788,1,0,0,3,7,0,98144,47.5878,-122.312,5000,12.5776362,47,0,0.07909137
1,1,1160,5000,2,0,0,3,7,0,98144,47.5883,-122.311,5000,12.72486644,15,0,0.077975921
2,1,760,3001,1,0,0,3,6,0,98144,47.5874,-122.311,5000,12.61153775,102,0,0.07832677
3,2.5,1660,1458,3,0,0,3,9,0,98144,47.5876,-122.309,1784,13.23560277,1,0,0.076412613
2,1.5,1280,2096,2,0,0,3,7,200,98144,47.5872,-122.308,7452,12.82125828,8,0,0.075661652
3,1.5,1420,1192,2,0,0,3,8,280,98144,47.5881,-122.304,1213,12.7512997,7,0,0.071650182
2,1.5,1320,826,2,0,0,3,8,220,98144,47.5879,-122.304,1213,12.74402694,7,0,0.071734754
2,1.5,1340,1402,2,0,0,3,8,220,98144,47.588,-122.304,1213,12.87390202,7,0,0.071692411
2,1.5,1340,1210,2,0,0,3,8,220,98144,47.588,-122.305,1213,12.7512997,7,0,0.072599837
3,3.75,1580,1303,2,0,0,3,8,240,98144,47.5875,-122.315,1294,13.21767356,5,0,0.081979559
4,3.5,2440,3052,2,0,0,3,8,500,98108,47.555,-122.309,4600,13.07107008,9,0,0.094362722
3,1.75,1840,4030,1,0,0,5,7,790,98108,47.5549,-122.311,5040,13.03353216,90,0,0.095921143
3,3.25,1470,1235,2,0,0,3,7,290,98108,47.5537,-122.313,1243,12.61153775,7,0,0.09821595
2,1,750,6720,1,0,0,3,6,0,98108,47.552,-122.31,6720,12.46843691,99,0,0.097129569
1,0.75,420,6720,1,0,0,3,5,0,98108,47.552,-122.311,6720,12.54254488,93,0,0.097862596
4,1.5,1420,6720,1.5,0,0,3,7,0,98108,47.5518,-122.311,5600,12.76554557,90,0,0.097998235
3,2,1190,7840,1.5,0,0,4,6,0,98108,47.5531,-122.312,3240,12.64754819,97,0,0.097863872
4,1.75,1850,6480,1,0,0,4,7,730,98108,47.5525,-122.313,5040,12.89921983,57,0,0.09900955
4,2,1970,6480,1.5,0,0,5,7,840,98108,47.5511,-122.312,6480,12.95512746,95,0,0.099207867
4,2,1480,3132,1,0,0,5,6,740,98108,47.55,-122.312,6420,12.72188581,105,0,0.09995642
3,1.75,1410,5000,1,0,0,4,7,600,98107,47.6727,-122.395,5000,13.21767356,92,0,0.165176957
4,1.5,1580,5000,1.5,0,0,3,7,190,98107,47.6735,-122.393,5000,13.19002203,70,0,0.163557979
2,1.75,1180,5000,1,0,0,2,7,300,98107,47.6749,-122.398,5000,13.30468493,90,0,0.16873755
2,1,1000,4000,1,0,0,3,6,0,98107,47.6742,-122.396,5000,12.941321,105,0,0.166618619
1,1,730,3000,1,0,0,3,7,0,98107,47.6741,-122.396,5000,12.88664104,104,0,0.166585105
2,1,1450,4500,1.5,0,0,4,7,0,98107,47.6739,-122.396,5000,13.17305649,94,0,0.166518238
4,1,1350,3333,1.5,0,0,3,7,0,98107,47.6727,-122.397,5000,12.9692122,103,0,0.167066742
4,3,1540,4140,1.5,0,0,5,7,0,98107,47.6728,-122.396,5000,13.34390565,113,0,0.166154291
2,2,1360,1860,1,0,0,4,7,680,98107,47.6727,-122.396,5000,13.19282184,90,0,0.166121527
2,1,1020,5000,1.5,0,0,4,6,0,98107,47.6725,-122.396,5000,13.01700286,109,0,0.166056159
4,1,1440,7100,1.5,0,0,3,7,0,98107,47.6725,-122.396,5000,13.12236338,109,0,0.166056159
3,1,1010,5000,1,0,0,3,7,0,98107,47.675,-122.394,5000,13.06048797,63,0,0.165008937
2,1,910,4635,1,0,0,4,6,0,98107,47.675,-122.393,5000,12.95984445,110,0,0.164070152
4,2.75,2550,8632,1,0,0,3,8,850,98033,47.6477,-122.197,9534,13.4458951,43,0,0.05128523
4,2.75,2560,7961,1,0,2,4,8,1110,98033,47.6499,-122.199,9009,13.68767719,40,0,0.050991902
4,2.25,2360,8616,2,0,0,4,8,0,98033,47.6495,-122.198,9337,13.53115628,41,0,0.051537677
4,2.75,2240,8937,1,0,0,4,8,780,98033,47.6495,-122.194,9038,13.42246797,39,0,0.054775851
4,2.25,2370,9636,1,0,0,3,8,710,98033,47.6497,-122.194,9588,13.41503299,39,0,0.054889958
3,2.25,1830,13477,1,0,3,4,7,660,98034,47.7243,-122.21,11344,12.99225469,34,0,0.109888718
6,6,7390,24829,2,1,4,4,12,2390,98040,47.5631,-122.21,24619,15.48321738,24,0,0.062383432
3,2.25,2190,8188,2,0,0,3,8,380,98052,47.6883,-122.113,8374,13.27078338,37,0,0.144159703
4,2.25,2150,9520,2,0,0,4,8,0,98052,47.6885,-122.113,9520,13.258641,36,0,0.144256902
4,3.25,1946,17786,2,0,1,4,7,0,98070,47.359,-122.452,16661,13.09190417,25,0,0.335558931
3,1.75,2000,12669,1,0,3,4,7,800,98070,47.3579,-122.446,12055,12.81311713,50,0,0.332643794
2,1.75,1550,7764,1,1,4,4,8,0,98070,47.358,-122.446,11620,13.30468493,50,1,0.332565513
4,2.5,2600,6015,2,0,0,3,8,0,98075,47.5971,-122.031,5305,13.37078474,11,0,0.209111746
5,2.5,3220,4759,2,0,0,3,8,0,98075,47.5957,-122.032,4759,13.36922346,12,0,0.208264307
3,3.5,2440,3502,2,0,0,3,7,470,98005,47.589,-122.165,3417,13.50079981,15,0,0.079625771
3,3.5,2440,3427,2,0,0,3,7,450,98005,47.589,-122.165,2601,13.47302025,15,0,0.079625771
3,2,1170,5450,1,0,0,5,6,0,98118,47.5276,-122.273,6384,12.46843691,113,0,0.096866656
5,1.75,2640,13290,1,1,4,4,8,1240,98178,47.5022,-122.223,11942,13.52782849,61,0,0.117217521
2,1,1150,12775,1,1,4,4,6,0,98178,47.502,-122.222,11852,13.62313867,107,0,0.117556365
2,1,1600,7936,1,0,0,3,7,0,98155,47.7411,-122.322,7440,12.4874851,68,0,0.148187413
3,1,1210,7440,1,0,0,3,7,0,98155,47.7402,-122.323,7440,12.6914266,66,0,0.148007576
